 1064.5340, 1025.3314,  987.5724,  951.2040,  916.1749,  882.4358,  849.9391,  818.6392,  788.4919,  759.4549,  731.4871,  704.5493,  678.6035,  653.6132,  629.5432,  606.3596,  584.0297,  562.5222,  -10.8110,  -10.4129,  -10.0294,   -9.6601,   -9.3043,   -8.9617,   -8.6317,   -8.3138,   -8.0076,   -7.7127,   -7.4287,   -7.1551,   -6.8916,   -6.6379,   -6.3934,   -6.1580,   -5.9312,   -5.7128,   -5.5024, -281.6086, -271.2381, -261.2494, -251.6287, -242.3622, -233.4369, -224.8403, -216.5604
 1131.4863, 1089.8180, 1049.6843, 1011.0286,  973.7963,  937.9352,  903.3948,  870.1263,  838.0829,  807.2196,  777.4929,  748.8609,  721.2833,  694.7212,  669.1374,  644.4957,  620.7614,  597.9012,  -11.4910,  -11.0678,  -10.6602,  -10.2676,   -9.8895,   -9.5253,   -9.1745,   -8.8367,   -8.5113,   -8.1978,   -7.8959,   -7.6052,   -7.3251,   -7.0553,   -6.7955,   -6.5453,   -6.3042,   -6.0721,   -5.8485, -299.3200, -288.2972, -277.6803, -267.4545, -257.6052, -248.1186, -238.9813, -230.1806
 1193.0564, 1149.1208, 1106.8032, 1066.0440, 1026.7857,  988.9733,  952.5532,  917.4744,  883.6875,  851.1447,  819.8004,  789.6104,  760.5321,  732.5247,  705.5487,  679.5661,  654.5403,  630.4362,  -12.1162,  -11.6700,  -11.2403,  -10.8263,  -10.4277,  -10.0436,   -9.6738,   -9.3175,   -8.9744,   -8.6439,   -8.3256,   -8.0190,   -7.7237,   -7.4392,   -7.1653,   -6.9014,   -6.6473,   -6.4025,   -6.1667, -315.6076, -303.9850, -292.7904, -282.0081, -271.6228, -261.6200, -251.9856, -242.7059
 1154.2227, 1111.7172, 1070.7770, 1031.3445,  993.3641,  956.7824,  921.5479,  887.6109,  854.9237,  823.4402,  793.1161,  763.9087,  735.7770,  708.6812,  682.5832,  657.4464,  633.2352,  609.9156,  -11.7219,  -11.2902,  -10.8744,  -10.4740,  -10.0882,   -9.7167,   -9.3589,   -9.0142,   -8.6823,   -8.3626,   -8.0546,   -7.7580,   -7.4723,   -7.1971,   -6.9321,   -6.6768,   -6.4309,   -6.1941,   -5.9660, -305.3346, -294.0903, -283.2601, -272.8288, -262.7816, -253.1044, -243.7835, -234.8059
 1180.3536, 1136.8858, 1095.0187, 1054.6935, 1015.8532,  978.4433,  942.4111,  907.7058,  874.2786,  842.0823,  811.0717,  781.2031,  752.4345,  724.7253,  698.0365,  672.3305,  647.5712,  623.7237,  -11.9872,  -11.5458,  -11.1206,  -10.7111,  -10.3166,   -9.9367,   -9.5708,   -9.2183,   -8.8788,   -8.5519,   -8.2369,   -7.9336,   -7.6414,   -7.3600,   -7.0890,   -6.8279,   -6.5765,   -6.3343,   -6.1010, -312.2472, -300.7483, -289.6730, -279.0054, -268.7308, -258.8345, -249.3026, -240.1218
 1204.7225, 1160.3573, 1117.6259, 1076.4681, 1036.8260,  998.6438,  961.8676,  926.4458,  892.3285,  859.4675,  827.8167,  797.3314,  767.9688,  739.6876,  712.4478,  686.2111,  660.9406,  636.6008,  -12.2347,  -11.7842,  -11.3502,  -10.9322,  -10.5296,  -10.1419,   -9.7684,   -9.4086,   -9.0622,   -8.7284,   -8.4070,   -8.0974,   -7.7992,   -7.5120,   -7.2354,   -6.9689,   -6.7123,   -6.4651,   -6.2270, -318.6937, -306.9574, -295.6534, -284.7656, -274.2788, -264.1782, -254.4496, -245.0792
 1820.8458, 1753.7912, 1689.2060, 1626.9991, 1567.0831, 1509.3736, 1453.7893, 1400.2519, 1348.6861, 1299.0193, 1251.1815, 1205.1054, 1160.7261, 1117.9811, 1076.8102, 1037.1555,  998.9612,  962.1733,  -18.4918,  -17.8108,  -17.1549,  -16.5232,  -15.9147,  -15.3286,  -14.7641,  -14.2204,  -13.6968,  -13.1924,  -12.7065,  -12.2386,  -11.7879,  -11.3538,  -10.9357,  -10.5330,  -10.1451,   -9.7715,   -9.4116, -481.6811, -463.9427, -446.8575, -430.4015, -414.5515, -399.2852, -384.5811, -370.4184
 5604.4973, 5398.1057, 5199.3146, 5007.8442, 4823.4250, 4645.7971, 4474.7106, 4309.9246, 4151.2069, 3998.3343, 3851.0913, 3709.2707, 3572.6728, 3441.1053, 3314.3828, 3192.3271, 3074.7662, 2961.5346,  -56.9172,  -54.8211,  -52.8023,  -50.8578,  -48.9849,  -47.1810,  -45.4435,  -43.7700,  -42.1581,  -40.6056,  -39.1102,  -37.6700,  -36.2827,  -34.9466,  -33.6596,  -32.4201,  -31.2262,  -30.0762,  -28.9687,-1482.5969,-1427.9987,-1375.4111,-1324.7601,-1275.9744,-1228.9852,-1183.7265,-1140.1345
15421.0738,14853.1761,14306.1919,13779.3509,13271.9114,12783.1590,12312.4053,11858.9877,11422.2677,11001.6303,10596.4834,10206.2565, 9830.4000, 9468.3849, 9119.7014, 8783.8586, 8460.3835, 8148.8207, -156.6107, -150.8433, -145.2884, -139.9380, -134.7846, -129.8210, -125.0402, -120.4355, -116.0003, -111.7285, -107.6139, -103.6509,  -99.8339,  -96.1574,  -92.6163,  -89.2056,  -85.9205,  -82.7564,  -79.7088,-4079.4446,-3929.2146,-3784.5171,-3645.1481,-3510.9116,-3381.6185,-3257.0867,-3137.1410
34601.5774,33327.3370,32100.0218,30917.9038,29779.3186,28682.6631,27626.3930,26609.0212,25629.1153,24685.2954,23776.2328,22900.6473,22057.3062,21245.0221,20462.6512,19709.0920,18983.2834,18284.2035, -351.4007, -338.4600, -325.9959, -313.9907, -302.4277, -291.2904, -280.5634, -270.2313, -260.2797, -250.6947, -241.4626, -232.5704, -224.0058, -215.7565, -207.8111, -200.1582, -192.7872, -185.6876, -178.8494,-9153.3974,-8816.3137,-8491.6434,-8178.9295,-7877.7316,-7587.6256,-7308.2031,-7039.0706
47018.0583,45286.5676,43618.8408,42012.5299,40465.3731,38975.1920,37539.8885,36157.4415,34825.9047,33543.4031,32308.1311,31118.3493,29972.3824,28868.6171,27805.4991,26781.5315,25795.2727,24845.3339, -477.4979, -459.9135, -442.9767, -426.6636, -410.9512, -395.8175, -381.2411, -367.2015, -353.6789, -340.6543, -328.1093, -316.0264, -304.3883, -293.1789, -282.3823, -271.9833, -261.9672, -252.3200, -243.0280,-12438.0160,-11979.9726,-11538.7972,-11113.8685,-10704.5883,-10310.3803,-9930.6894,-9564.9810
62812.3486,60499.2160,58271.2670,56125.3647,54058.4875,52067.7253,50150.2751,48303.4370,46524.6108,44811.2917,43161.0675,41571.6146,40040.6950,38566.1531,37145.9129,35777.9745,34460.4120,33191.3701, -637.8988, -614.4075, -591.7813, -569.9883, -548.9979, -528.7804, -509.3075, -490.5517, -472.4866, -455.0868, -438.3277, -422.1858, -406.6384, -391.6635, -377.2400, -363.3478, -349.9671, -337.0792, -324.6659,-16616.1901,-16004.2810,-15414.9060,-14847.2355,-14300.4700,-13773.8397,-13266.6032,-12778.0462
