"Time","S2 (cascade/1_2, 1)","S2 (cascade/1_2, 10)","S2 (cascade/1_2, 2)","S2 (cascade/1_2, 3)","S2 (cascade/1_2, 4)","S2 (cascade/1_2, 5)","S2 (cascade/1_2, 6)","S2 (cascade/1_2, 7)","S2 (cascade/1_2, 8)","S2 (cascade/1_2, 9)"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
6.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0
7.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0
8.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,10.0,0.0
9.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,10.0,0.0
10.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,9.0,0.0
11.0,0.0,0.0,0.0,10.0,9.0,10.0,0.0,0.0,9.0,0.0
12.0,0.0,0.0,0.0,8.0,9.0,10.0,0.0,0.0,9.0,0.0
13.0,0.0,0.0,0.0,8.0,9.0,10.0,0.0,0.0,9.0,0.0
14.0,0.0,0.0,10.0,8.0,9.0,10.0,0.0,0.0,9.0,0.0
15.0,0.0,0.0,10.0,8.0,9.0,9.0,0.0,0.0,9.0,0.0
16.0,0.0,0.0,10.0,8.0,9.0,9.0,0.0,0.0,9.0,0.0
17.0,0.0,0.0,10.0,8.0,9.0,9.0,0.0,0.0,8.0,0.0
18.0,0.0,0.0,10.0,8.0,9.0,8.0,0.0,0.0,8.0,0.0
19.0,0.0,0.0,10.0,8.0,9.0,8.0,0.0,0.0,8.0,0.0
20.0,0.0,0.0,10.0,8.0,9.0,8.0,0.0,0.0,8.0,0.0
21.0,0.0,0.0,9.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0
22.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0
23.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0
24.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0
25.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0
26.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0
27.0,0.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0
28.0,0.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,18.0,0.0
29.0,0.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,18.0,0.0
30.0,0.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,18.0,0.0
31.0,0.0,10.0,8.0,8.0,8.0,7.0,0.0,0.0,18.0,0.0
32.0,0.0,10.0,8.0,8.0,8.0,5.0,0.0,0.0,18.0,0.0
33.0,0.0,10.0,8.0,8.0,8.0,5.0,0.0,0.0,18.0,0.0
34.0,0.0,10.0,8.0,8.0,8.0,5.0,0.0,0.0,17.0,0.0
35.0,0.0,10.0,8.0,8.0,8.0,5.0,0.0,0.0,17.0,0.0
36.0,0.0,10.0,8.0,8.0,8.0,5.0,0.0,0.0,17.0,0.0
37.0,0.0,10.0,8.0,8.0,8.0,5.0,0.0,0.0,17.0,0.0
38.0,0.0,10.0,8.0,8.0,8.0,5.0,0.0,0.0,16.0,0.0
39.0,0.0,10.0,8.0,8.0,8.0,5.0,0.0,0.0,15.0,0.0
40.0,0.0,10.0,8.0,8.0,7.0,5.0,0.0,0.0,15.0,0.0
41.0,0.0,20.0,8.0,8.0,7.0,5.0,0.0,0.0,15.0,10.0
42.0,0.0,20.0,8.0,8.0,7.0,5.0,0.0,0.0,15.0,10.0
43.0,0.0,20.0,18.0,8.0,7.0,5.0,0.0,0.0,15.0,10.0
44.0,0.0,20.0,18.0,8.0,7.0,5.0,0.0,0.0,15.0,10.0
45.0,0.0,20.0,18.0,8.0,7.0,5.0,0.0,0.0,15.0,10.0
46.0,0.0,19.0,17.0,7.0,7.0,3.0,0.0,0.0,15.0,10.0
47.0,0.0,19.0,17.0,7.0,7.0,3.0,0.0,0.0,15.0,10.0
48.0,0.0,19.0,27.0,7.0,7.0,3.0,0.0,0.0,15.0,10.0
49.0,0.0,19.0,27.0,7.0,7.0,3.0,0.0,0.0,15.0,10.0
50.0,0.0,19.0,27.0,6.0,7.0,3.0,0.0,0.0,15.0,10.0
51.0,0.0,19.0,27.0,6.0,7.0,3.0,0.0,0.0,15.0,10.0
52.0,0.0,18.0,27.0,6.0,7.0,3.0,0.0,0.0,15.0,10.0
53.0,0.0,18.0,27.0,6.0,7.0,3.0,0.0,0.0,15.0,10.0
54.0,0.0,17.0,27.0,6.0,7.0,3.0,0.0,0.0,15.0,9.0
55.0,0.0,17.0,27.0,6.0,7.0,3.0,0.0,0.0,15.0,7.0
56.0,10.0,17.0,37.0,6.0,7.0,3.0,0.0,0.0,15.0,6.0
57.0,10.0,17.0,37.0,6.0,7.0,3.0,0.0,0.0,15.0,6.0
58.0,10.0,16.0,35.0,6.0,7.0,3.0,0.0,0.0,15.0,6.0
59.0,10.0,16.0,35.0,6.0,7.0,3.0,0.0,0.0,14.0,5.0
60.0,10.0,16.0,35.0,6.0,7.0,3.0,0.0,0.0,14.0,5.0
61.0,10.0,16.0,35.0,6.0,7.0,3.0,0.0,0.0,14.0,5.0
62.0,20.0,16.0,35.0,6.0,7.0,3.0,0.0,0.0,14.0,5.0
63.0,20.0,16.0,35.0,6.0,7.0,3.0,0.0,0.0,14.0,5.0
64.0,20.0,16.0,35.0,6.0,6.0,3.0,0.0,0.0,14.0,5.0
65.0,20.0,16.0,35.0,6.0,6.0,3.0,0.0,0.0,14.0,5.0
66.0,20.0,16.0,35.0,6.0,6.0,3.0,0.0,0.0,23.0,5.0
67.0,20.0,16.0,34.0,6.0,6.0,3.0,0.0,0.0,23.0,5.0
68.0,19.0,16.0,34.0,6.0,6.0,13.0,0.0,0.0,23.0,5.0
69.0,19.0,16.0,33.0,6.0,6.0,13.0,0.0,0.0,23.0,5.0
70.0,19.0,16.0,32.0,6.0,6.0,13.0,0.0,0.0,23.0,5.0
71.0,19.0,16.0,32.0,6.0,6.0,13.0,0.0,0.0,33.0,5.0
72.0,19.0,16.0,32.0,6.0,6.0,13.0,0.0,0.0,33.0,5.0
73.0,19.0,16.0,40.0,6.0,6.0,13.0,0.0,0.0,33.0,5.0
74.0,19.0,16.0,39.0,5.0,6.0,13.0,0.0,0.0,33.0,5.0
75.0,19.0,16.0,38.0,5.0,5.0,13.0,0.0,0.0,32.0,5.0
76.0,39.0,15.0,38.0,5.0,5.0,13.0,0.0,0.0,32.0,5.0
77.0,38.0,15.0,48.0,5.0,5.0,13.0,0.0,0.0,32.0,5.0
78.0,38.0,13.0,48.0,4.0,5.0,12.0,0.0,0.0,32.0,5.0
79.0,38.0,13.0,58.0,4.0,5.0,12.0,10.0,0.0,32.0,5.0
80.0,37.0,13.0,57.0,4.0,5.0,12.0,10.0,0.0,41.0,5.0
81.0,44.0,13.0,57.0,4.0,5.0,12.0,10.0,0.0,41.0,5.0
82.0,44.0,13.0,57.0,4.0,4.0,12.0,10.0,0.0,40.0,5.0
83.0,43.0,13.0,57.0,12.0,4.0,12.0,10.0,0.0,40.0,5.0
84.0,43.0,13.0,57.0,12.0,4.0,12.0,10.0,0.0,40.0,5.0
85.0,43.0,13.0,56.0,12.0,4.0,12.0,10.0,0.0,39.0,5.0
86.0,53.0,12.0,56.0,12.0,4.0,12.0,10.0,0.0,39.0,5.0
87.0,53.0,12.0,55.0,12.0,4.0,12.0,10.0,0.0,39.0,5.0
88.0,53.0,12.0,55.0,12.0,4.0,11.0,10.0,0.0,39.0,5.0
89.0,53.0,12.0,55.0,12.0,4.0,11.0,10.0,0.0,39.0,5.0
90.0,53.0,12.0,55.0,12.0,4.0,11.0,10.0,0.0,38.0,5.0
91.0,52.0,12.0,55.0,12.0,4.0,11.0,10.0,0.0,38.0,5.0
92.0,51.0,12.0,54.0,12.0,4.0,11.0,10.0,0.0,37.0,5.0
93.0,51.0,12.0,54.0,12.0,4.0,11.0,10.0,0.0,37.0,5.0
94.0,51.0,12.0,54.0,12.0,4.0,11.0,10.0,0.0,37.0,5.0
95.0,51.0,12.0,54.0,11.0,4.0,11.0,10.0,0.0,37.0,5.0
96.0,51.0,11.0,52.0,11.0,4.0,11.0,10.0,0.0,37.0,5.0
97.0,51.0,11.0,52.0,11.0,4.0,11.0,10.0,0.0,47.0,15.0
98.0,51.0,11.0,52.0,11.0,4.0,11.0,10.0,10.0,47.0,14.0
99.0,50.0,11.0,52.0,11.0,4.0,11.0,9.0,10.0,47.0,14.0
100.0,50.0,11.0,52.0,11.0,4.0,11.0,9.0,10.0,46.0,14.0
101.0,50.0,11.0,52.0,11.0,4.0,11.0,9.0,10.0,55.0,14.0
102.0,49.0,11.0,52.0,11.0,3.0,11.0,9.0,9.0,64.0,14.0
103.0,49.0,11.0,52.0,11.0,3.0,11.0,9.0,9.0,64.0,14.0
104.0,49.0,11.0,52.0,11.0,3.0,11.0,9.0,9.0,63.0,14.0
105.0,49.0,11.0,51.0,10.0,3.0,11.0,9.0,9.0,61.0,14.0
106.0,49.0,11.0,51.0,10.0,2.0,11.0,9.0,9.0,61.0,13.0
107.0,48.0,11.0,51.0,10.0,2.0,11.0,9.0,9.0,61.0,13.0
108.0,47.0,11.0,51.0,10.0,2.0,11.0,8.0,9.0,60.0,11.0
109.0,47.0,11.0,51.0,9.0,2.0,11.0,8.0,9.0,60.0,11.0
110.0,46.0,11.0,51.0,9.0,2.0,11.0,8.0,9.0,60.0,11.0
111.0,45.0,11.0,51.0,9.0,2.0,11.0,8.0,9.0,60.0,11.0
112.0,45.0,11.0,50.0,9.0,2.0,11.0,8.0,9.0,60.0,11.0
113.0,45.0,11.0,50.0,9.0,2.0,11.0,8.0,9.0,60.0,11.0
114.0,45.0,11.0,50.0,9.0,2.0,21.0,8.0,9.0,60.0,11.0
115.0,45.0,11.0,50.0,9.0,2.0,20.0,8.0,9.0,60.0,11.0
116.0,45.0,11.0,50.0,9.0,2.0,20.0,7.0,9.0,70.0,11.0
117.0,45.0,10.0,50.0,8.0,2.0,20.0,7.0,9.0,70.0,11.0
118.0,45.0,10.0,50.0,8.0,2.0,20.0,7.0,9.0,70.0,11.0
119.0,45.0,10.0,50.0,8.0,2.0,20.0,7.0,9.0,70.0,11.0
120.0,45.0,10.0,49.0,8.0,2.0,20.0,7.0,9.0,70.0,11.0
121.0,45.0,10.0,49.0,8.0,2.0,19.0,7.0,9.0,70.0,11.0
122.0,45.0,10.0,48.0,8.0,2.0,19.0,7.0,9.0,69.0,11.0
123.0,45.0,10.0,48.0,8.0,2.0,19.0,7.0,9.0,69.0,11.0
124.0,44.0,9.0,47.0,8.0,2.0,19.0,7.0,9.0,67.0,11.0
125.0,44.0,19.0,46.0,8.0,2.0,29.0,7.0,9.0,67.0,11.0
126.0,44.0,19.0,45.0,8.0,2.0,29.0,7.0,9.0,66.0,11.0
127.0,43.0,19.0,45.0,7.0,2.0,28.0,7.0,9.0,65.0,11.0
128.0,43.0,18.0,45.0,7.0,2.0,28.0,7.0,9.0,65.0,11.0
129.0,43.0,18.0,45.0,7.0,2.0,28.0,7.0,19.0,64.0,11.0
130.0,43.0,18.0,44.0,7.0,2.0,28.0,7.0,19.0,64.0,11.0
131.0,43.0,18.0,44.0,7.0,2.0,28.0,7.0,19.0,64.0,11.0
132.0,43.0,18.0,44.0,17.0,2.0,28.0,6.0,19.0,63.0,11.0
133.0,43.0,18.0,44.0,17.0,2.0,28.0,6.0,19.0,61.0,11.0
134.0,43.0,18.0,43.0,17.0,2.0,28.0,16.0,19.0,60.0,11.0
135.0,43.0,17.0,42.0,17.0,2.0,28.0,16.0,19.0,59.0,11.0
136.0,43.0,17.0,42.0,17.0,2.0,38.0,16.0,19.0,59.0,11.0
137.0,43.0,17.0,42.0,17.0,2.0,48.0,16.0,19.0,59.0,11.0
138.0,43.0,17.0,42.0,17.0,2.0,48.0,16.0,19.0,57.0,11.0
139.0,43.0,17.0,42.0,16.0,2.0,47.0,16.0,19.0,57.0,11.0
140.0,43.0,17.0,42.0,16.0,2.0,47.0,16.0,19.0,56.0,11.0
141.0,52.0,17.0,42.0,16.0,2.0,47.0,15.0,17.0,54.0,11.0
142.0,62.0,17.0,42.0,16.0,2.0,47.0,15.0,17.0,53.0,11.0
143.0,61.0,17.0,42.0,16.0,2.0,47.0,15.0,17.0,52.0,11.0
144.0,61.0,17.0,41.0,26.0,2.0,47.0,15.0,17.0,51.0,11.0
145.0,61.0,17.0,41.0,26.0,2.0,47.0,15.0,17.0,50.0,11.0
146.0,60.0,17.0,40.0,25.0,2.0,46.0,15.0,17.0,50.0,11.0
147.0,60.0,17.0,40.0,25.0,2.0,46.0,14.0,17.0,50.0,11.0
148.0,60.0,17.0,38.0,25.0,2.0,46.0,14.0,17.0,50.0,11.0
149.0,60.0,17.0,38.0,35.0,2.0,45.0,14.0,16.0,50.0,11.0
150.0,60.0,17.0,38.0,45.0,2.0,44.0,14.0,16.0,50.0,10.0
151.0,58.0,17.0,38.0,45.0,2.0,44.0,14.0,16.0,50.0,10.0
152.0,57.0,17.0,35.0,44.0,2.0,44.0,14.0,16.0,50.0,10.0
153.0,57.0,17.0,35.0,43.0,2.0,43.0,13.0,16.0,50.0,10.0
154.0,57.0,17.0,35.0,43.0,2.0,43.0,13.0,16.0,50.0,10.0
155.0,56.0,17.0,35.0,42.0,2.0,43.0,13.0,16.0,50.0,10.0
156.0,55.0,17.0,35.0,41.0,2.0,43.0,13.0,16.0,50.0,10.0
157.0,54.0,17.0,35.0,41.0,2.0,43.0,13.0,16.0,48.0,10.0
158.0,54.0,17.0,35.0,40.0,2.0,43.0,13.0,16.0,48.0,10.0
159.0,54.0,17.0,35.0,39.0,2.0,43.0,13.0,16.0,48.0,10.0
160.0,53.0,17.0,45.0,37.0,2.0,42.0,13.0,15.0,47.0,10.0
161.0,53.0,17.0,45.0,37.0,2.0,41.0,23.0,15.0,47.0,10.0
162.0,53.0,17.0,43.0,37.0,2.0,41.0,23.0,15.0,47.0,10.0
163.0,52.0,17.0,43.0,37.0,2.0,41.0,23.0,15.0,44.0,20.0
164.0,51.0,17.0,43.0,37.0,2.0,41.0,33.0,15.0,43.0,20.0
165.0,51.0,17.0,43.0,37.0,12.0,40.0,43.0,15.0,43.0,20.0
166.0,50.0,17.0,43.0,37.0,12.0,38.0,43.0,14.0,43.0,20.0
167.0,49.0,17.0,43.0,37.0,12.0,38.0,43.0,14.0,43.0,20.0
168.0,49.0,17.0,42.0,36.0,12.0,38.0,43.0,14.0,43.0,20.0
169.0,49.0,16.0,41.0,35.0,12.0,37.0,43.0,14.0,43.0,20.0
170.0,48.0,16.0,41.0,35.0,12.0,36.0,43.0,14.0,42.0,20.0
171.0,47.0,16.0,40.0,35.0,12.0,36.0,42.0,14.0,41.0,20.0
172.0,47.0,16.0,40.0,35.0,12.0,36.0,42.0,14.0,41.0,20.0
173.0,47.0,16.0,39.0,34.0,12.0,36.0,42.0,14.0,41.0,20.0
174.0,47.0,16.0,39.0,34.0,12.0,36.0,42.0,14.0,40.0,20.0
175.0,46.0,16.0,39.0,34.0,12.0,36.0,41.0,14.0,40.0,20.0
176.0,46.0,16.0,38.0,33.0,12.0,36.0,41.0,14.0,40.0,20.0
177.0,46.0,16.0,38.0,33.0,12.0,36.0,50.0,14.0,40.0,20.0
178.0,45.0,16.0,38.0,32.0,12.0,35.0,50.0,14.0,40.0,20.0
179.0,45.0,16.0,38.0,32.0,12.0,34.0,50.0,14.0,40.0,20.0
180.0,45.0,16.0,38.0,32.0,12.0,33.0,50.0,14.0,40.0,20.0
181.0,44.0,16.0,38.0,32.0,12.0,33.0,49.0,14.0,40.0,20.0
182.0,44.0,16.0,38.0,31.0,12.0,32.0,59.0,14.0,40.0,20.0
183.0,43.0,16.0,38.0,30.0,12.0,31.0,59.0,13.0,39.0,20.0
184.0,42.0,15.0,37.0,30.0,12.0,31.0,57.0,13.0,39.0,20.0
185.0,42.0,15.0,37.0,30.0,12.0,30.0,57.0,13.0,48.0,20.0
186.0,40.0,15.0,37.0,30.0,12.0,29.0,57.0,13.0,47.0,19.0
187.0,40.0,25.0,37.0,29.0,12.0,29.0,57.0,13.0,46.0,19.0
188.0,40.0,25.0,37.0,28.0,11.0,29.0,57.0,13.0,46.0,19.0
189.0,40.0,25.0,36.0,28.0,11.0,26.0,57.0,13.0,46.0,19.0
190.0,40.0,24.0,36.0,28.0,11.0,25.0,57.0,13.0,46.0,19.0
191.0,40.0,24.0,35.0,28.0,21.0,35.0,57.0,13.0,46.0,19.0
192.0,40.0,24.0,35.0,28.0,20.0,33.0,57.0,13.0,46.0,19.0
193.0,38.0,24.0,35.0,28.0,20.0,33.0,57.0,13.0,46.0,19.0
194.0,38.0,24.0,35.0,27.0,20.0,32.0,56.0,13.0,45.0,19.0
195.0,38.0,23.0,35.0,27.0,20.0,32.0,56.0,13.0,44.0,19.0
196.0,38.0,22.0,35.0,27.0,20.0,32.0,56.0,13.0,44.0,19.0
197.0,38.0,22.0,35.0,27.0,20.0,32.0,56.0,12.0,44.0,19.0
198.0,38.0,21.0,35.0,27.0,20.0,32.0,56.0,12.0,44.0,19.0
199.0,38.0,21.0,35.0,27.0,19.0,32.0,56.0,12.0,44.0,19.0
200.0,38.0,21.0,34.0,27.0,19.0,32.0,56.0,12.0,43.0,19.0
